      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.001119         0.006096         -0.002452          -13.47561         0.670732         -1.920732
    -0.00262         -0.005084         -0.018954          -14.817074         1.219512         -2.134146
    -0.006784         -0.010708         -0.029812          -12.957317         0.884146         -2.347561
    -0.011872         -0.009152         -0.029513          -10.579268         0.27439         -2.378049
    -0.004029         -0.017478         -0.021658          -8.353659         -0.243902         -2.743902
    0.006738         -0.005974         0.002791          -6.890244         -0.823171         -2.286585
    0.010078         -0.005561         0.004186          -9.085366         -0.792683         -1.676829
    0.006109         0.000044         -0.004659          -10.426829         -0.243902         -1.676829
    -0.006832         0.002183         -0.022868          -11.829268         0.487805         -1.920732
    -0.006637         -0.009582         -0.025911          -12.530488         0.243902         -2.743902
    0.00055         -0.008837         -0.012917          -10.27439         0.182927         -3.018293
    0.015674         -0.017226         -0.011115          -9.603659         0.365854         -2.591464
    0.004336         -0.020226         -0.020806          -9.115854         1.006098         -1.52439
    -0.004539         -0.002704         -0.024848          -7.896342         0.548781         -1.402439
    -0.008319         -0.004898         -0.019683          -5.487805         -0.030488         -1.25
    -0.005678         0.003113         -0.001488          -2.134146         -0.060976         -1.52439
    0.013035         -0.000635         0.007012          -1.768293         -0.243902         -1.646342
    0.011991         -0.003633         -0.001421          -2.743902         0.213415         -0.884146
    -0.007009         0.003149         -0.007778          -2.621951         0.335366         -0.396341
    -0.003849         0.00955         -0.007003          -1.707317         -0.487805         -0.853659
    0.000632         0.001781         0.004163          -0.762195         -1.006098         -1.493902
    0.005779         -0.013224         0.003916          -0.640244         -1.036585         -1.493902
    0.002084         -0.020345         0.005477          -2.042683         -0.670732         -1.432927
    -0.002825         -0.008073         0.001452          -3.628049         -0.243902         -1.829268
    0.004576         -0.005872         0.000575          -2.957317         -0.579268         -1.493902
    0.005223         0.007998         -0.000516          -2.256098         0.243902         -0.304878
    0.005155         0.008351         -0.008421          -3.353659         1.493902         -0.182927
    -0.004274         0.008243         -0.008104          -2.77439         1.95122         -0.518293
    -0.004396         0.007376         0.00172          -1.25         1.128049         -0.914634
    -0.000978         -0.007185         0.01036          -0.579268         0.243902         -0.97561
    0.004882         -0.000865         0.009656          -0.884146         0.70122         -1.067073
    0.002929         -0.002059         0.003623          -2.591464         1.432927         -0.853659
    -0.004297         -0.001062         -0.011555          -3.231707         2.042683         -1.036585
    -0.000899         -0.002021         -0.01647          -2.103659         1.646342         -1.707317
    0.002015         -0.003375         -0.007317          -0.365854         0.945122         -1.768293
    0.001612         -0.006801         -0.006244          -0.213415         0.396341         -1.128049
    -0.00164         -0.004269         -0.000698          0.335366         0.426829         -0.823171
    0.000836         0.006546         0.004519          0.548781         -0.060976         -0.884146
    -0.006167         0.008752         -0.00283          -0.152439         -0.335366         -0.365854
    0.002684         -0.001592         -0.008905          -1.25         -0.396341         -0.609756
    0.000194         -0.003422         -0.001264          -0.396341         0.121951         -0.70122
    -0.001017         -0.00098         0.004457          0.335366         0.243902         -0.792683
    -0.001985         -0.002346         0.001027          -0.060976         0.304878         -1.25
    -0.002955         0.00574         0.002384          -0.487805         0.091463         -0.945122
    0.000565         -0.000681         -0.000046          -1.006098         -0.396341         -0.97561
    0.007288         -0.000545         0.010901          -0.060976         -0.579268         -0.914634
    0.00837         -0.000241         0.008721          -1.067073         0.091463         -0.792683
    0.002789         0.002151         0.001508          -2.5         0.579268         -0.70122
    -0.00519         0.000549         -0.009927          -2.77439         0.548781         -0.792683
    0.00034         -0.001709         -0.008332          -2.347561         0.27439         -0.884146
    0.002616         -0.008008         -0.003736          -1.859756         0.335366         -0.792683
    0.003264         -0.007578         0.000136          -1.341463         0.182927         -0.823171
    0.00144         -0.002547         -0.001844          -1.128049         0         -0.304878
    -0.00588         0.000502         -0.004796          -1.067073         -0.091463         0.182927
    0.00057         0.007823         -0.003055          0.213415         -0.365854         -0.243902
    0.000456         0.00411         -0.0001          0.792683         -0.304878         -0.426829
    0.003685         0.00153         0.009881          0.884146         -0.487805         -0.426829
    0.00119         -0.002487         0.006147          -0.426829         0.182927         -0.396341
    0.000757         -0.001013         0.001011          -1.493902         0.213415         -0.548781
